,Unnamed: 0.1,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,capableCOneThirtyCSeventeen,weatherLink
1694,39,PH,RPVH,Hilongos Community Airport,N10.22.58',E124.45.67',10.366666666666667,124.75, Public,,,,,,,,,No,https://www.getmetar.com/RPVH
1695,40,PH,RPUI,Iba Airport,N15.19.90',E119.58.09',15.316666666666665,119.96666666666668, Public,,,,,,,,,No,https://www.getmetar.com/RPUI
1696,41,PH,RPMI,Iligan Community Airport Airport,N8.8.92',E124.12.58',8.133333333333333,124.2, Public,4593 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPMI
1697,42,PH,RPVI,Iloilo International Airport,N10.49.98',E122.29.60',10.816666666666665,122.48333333333332, Public,8202 x 140feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPVI
1698,43,PH,RPMV,Ipil Community Airport Airport,N7.47.59',E122.36.42',7.783333333333332,122.6, Public,,,,,,,,,No,https://www.getmetar.com/RPMV
1699,44,PH,RPLT,Itbayat Airport,N20.43.24',E121.49.59',20.716666666666665,121.81666666666666, Public,,,,,,,,,No,https://www.getmetar.com/RPLT
1700,45,PH,RPMJ,Jolo Airport,N6.3.18',E121.0.58',6.05,121.0, Public,3935 x 60feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPMJ
1701,46,PH,RPLJ,Jomalig Community Airport Airport,N14.43.41',E122.24.09',14.716666666666667,122.4, Public,,,,,,,,,No,https://www.getmetar.com/RPLJ
1702,47,PH,RPVK,Kalibo Airport,N11.40.77',E122.22.52',11.666666666666664,122.36666666666666, Public,7175 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPVK
1703,48,PH,RPMY,Laguindingan Airport,N8.36.73',E124.27.39',8.6,124.45, Public,,,,,,,,,No,https://www.getmetar.com/RPMY
1704,49,PH,RPLH,Lallo Airport,N18.10.93',E121.44.77',18.166666666666668,121.73333333333332, Public,,,,,,,,,No,https://www.getmetar.com/RPLH
1705,50,PH,RPLI,Laoag International Airport,N18.10.57',E120.31.87',18.166666666666668,120.51666666666668, Public,9121 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPLI
1706,51,PH,RPLP,Legazpi Principal Class 1 Airport,N13.9.43',E123.44.06',13.15,123.73333333333332, Public,7480 x 118feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPLP
1707,52,PH,RPMX,Liloy Community Airport Airport,N8.8.92',E122.40.08',8.133333333333333,122.66666666666669, Public,,,,,,,,,No,https://www.getmetar.com/RPMX
1708,53,PH,RPUG,Lingayen Airport,N16.2.07',E120.14.80',16.033333333333335,120.23333333333332, Public,3422 x 98feet,Hard,,,,,,,No,https://www.getmetar.com/RPUG
1709,54,PH,RPLU,Lubang Community Airport,N13.51.52',E120.6.38',13.85,120.1, Public,4135 x 100feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPLU
1710,55,PH,RPUE,Lucena Airport,N13.56.86',E121.36.07',13.933333333333335,121.6, Public,,,,,,,,,No,https://www.getmetar.com/RPUE
1711,56,PH,RPSM,Maasin Community Airport,N10.11.23',E124.46.97',10.183333333333334,124.76666666666668, Public,3642 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPSM
1712,57,PH,RPVM,Mactan Cebu International Airport,N10.18.45',E123.58.77',10.3,123.96666666666668, Public,10827 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPVM
1713,58,PH,RPMM,Malabang Community Airport Airport,N7.37.03',E124.3.34',7.616666666666667,124.05, Public,,,,,,,,,No,https://www.getmetar.com/RPMM
1714,59,PH,RPUM,Mamburao Community Airport,N13.12.25',E120.36.47',13.2,120.6, Public,4256 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPUM
1715,60,PH,RPUW,Marinduque Airport,N13.21.67',E121.49.53',13.35,121.81666666666666, Public,3163 x 98feet,Hard,,,,,,,No,https://www.getmetar.com/RPUW
1716,61,PH,RPVJ,Masbate Airport,N12.22.16',E123.37.79',12.366666666666667,123.61666666666666, Public,4199 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPVJ
1717,62,PH,RPMQ,Mati Community Airport Airport,N6.56.96',E126.16.38',6.933333333333334,126.26666666666668, Public,5330 x 105feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPMQ
1718,63,PH,RPUN,Naga Principal Airport,N13.35.09',E123.16.23',13.583333333333336,123.26666666666668, Public,4600 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPUN
1719,64,PH,RPVD,Negros Oriental Dumaguete Airport,N9.20.05',E123.18.12',9.333333333333334,123.3, Public,6053 x 118feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPVD
1720,65,PH,RPLL,Ninoy Aquino International Airport,N14.30.60',E121.0.82',14.5,121.0, Public,11188 x 197feet,Hard,6555 x 148feet,Unknown,,,,,Yes,https://www.getmetar.com/RPLL
1721,66,PH,RPVO,Ormoc Principal Class 2 Airport,N11.3.39',E124.33.93',11.05,124.55, Public,6120 x 118feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPVO
1722,67,PH,RPMO,Ozamis Community Airport,N8.10.77',E123.50.52',8.166666666666666,123.83333333333331, Public,5725 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPMO
1723,68,PH,RPMP,Pagadian Airport,N7.49.60',E123.27.60',7.816666666666666,123.45, Public,5512 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPMP
1724,69,PH,RPLN,Palanan Community Airport,N17.3.80',E122.25.93',17.05,122.41666666666669, Public,,,,,,,,,No,https://www.getmetar.com/RPLN
1725,70,PH,RPLA,Pinamalayan Community Airport Airport,N12.59.15',E121.25.56',12.983333333333333,121.41666666666669, Public,3937 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPLA
1726,71,PH,RPUX,Plaridel Community Airport Airport,N14.53.49',E120.51.19',14.883333333333333,120.85, Public,,,,,,,,,No,https://www.getmetar.com/RPUX
1727,72,PH,RPVP,Puerto Princesa International Airport,N9.44.52',E118.45.58',9.733333333333333,118.75, Public,8530 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPVP
1728,73,PH,RPVU,Romblon Airport,N12.18.55',E122.4.57',12.3,122.06666666666666, Public,4560 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPVU
1729,74,PH,RPLR,Rosales Community Airport Airport,N15.52.91',E120.37.09',15.866666666666667,120.61666666666666, Public,,,,,,,,,No,https://www.getmetar.com/RPLR
1730,75,PH,RPVR,Roxas Principal Airport,N11.35.86',E122.45.18',11.583333333333336,122.75, Public,6211 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPVR
1731,76,PH,RPUS,San Fernando Airport,N16.35.67',E120.18.19',16.583333333333332,120.3, Public,6955 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPUS
1732,77,PH,RPUH,San Jose Airport,N12.21.69',E121.2.79',12.35,121.03333333333332, Public,6024 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPUH
1733,78,PH,RPSV,San Vicente Principal Airport,N10.31.55',E119.16.45',10.516666666666667,119.26666666666668, Public,,,,,,,,,No,https://www.getmetar.com/RPSV
1734,79,PH,RPMN,Sanga Sanga Airport,N5.2.92',E119.44.62',5.033333333333333,119.73333333333332, Public,6299 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPMN
1735,80,PH,RPLS,Sangley Airport,N14.29.71',E120.54.23',14.483333333333333,120.9, Public,9840 x 150feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPLS
1736,81,PH,RPNS,Siargao Principal Class 2 Airport,N9.51.51',E126.0.91',9.85,126.0, Public,,,,,,,,,No,https://www.getmetar.com/RPNS
1737,82,PH,RPNO,Siocon Community Airport Airport,N7.42.43',E122.9.88',7.7,122.15, Public,,,,,,,,,No,https://www.getmetar.com/RPNO
1738,83,PH,RPVZ,Siquijor Community Airport Airport,N9.12.70',E123.28.27',9.2,123.46666666666668, Public,,,,,,,,,No,https://www.getmetar.com/RPVZ
1739,84,PH,RPLB,Subic Bay Airport,N14.47.67',E120.16.28',14.783333333333333,120.26666666666668, Public,9003 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPLB
1740,85,PH,RPMS,Surigao Airport,N9.45.46',E125.28.86',9.75,125.46666666666668, Public,5040 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPMS
1741,86,PH,RPVT,Tagbilaran Principal Airport,N9.39.93',E123.51.21',9.65,123.85, Public,5836 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPVT
1742,87,PH,RPMR,Tambler Prinipal Airport,N6.3.48',E125.5.77',6.05,125.08333333333331, Public,10587 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPMR
1743,88,PH,RPMW,Tandag Airport,N9.3.92',E126.10.08',9.05,126.16666666666669, Public,4765 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPMW
1744,89,PH,RPUT,Tuguegarao Airport,N17.38.61',E121.43.99',17.633333333333333,121.71666666666668, Public,6455 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPUT
1745,90,PH,RPSN,Ubay Community Airport Airport,N10.2.93',E124.28.08',10.033333333333333,124.46666666666668, Public,,,,,,,,,No,https://www.getmetar.com/RPSN
1746,91,PH,RPUQ,Vigan Community Airport,N17.33.23',E120.21.08',17.55,120.35, Public,3429 x 98feet,Hard,,,,,,,No,https://www.getmetar.com/RPUQ
1747,92,PH,RPUV,Virac Airport,N13.34.62',E124.12.30',13.566666666666665,124.2, Public,,,,,,,,,No,https://www.getmetar.com/RPUV
1748,93,PH,RPLG,Wasig Community Airport Airport,N12.32.08',E121.28.97',12.533333333333333,121.46666666666668, Public,,,,,,,,,No,https://www.getmetar.com/RPLG
1749,94,PH,RPMZ,Zamboanga Principal Airport,N6.55.35',E122.3.58',6.916666666666668,122.05, Public,8560 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/RPMZ
1750,0,WS,NSAU,Asau Airport,S13.30.35',W172.37.68',-13.5,-172.61666666666667, Public,,,,,,,,,No,https://www.getmetar.com/NSAU
1751,1,WS,NSFI,FagaliI Airport,S13.50.90',W171.44.47',-13.833333333333336,-171.73333333333332,Private,,,,,,,,,No,https://www.getmetar.com/NSFI
1752,2,WS,NSFA,Faleolo International Airport,S13.49.91',W171.59.88',-13.816666666666665,-171.98333333333332, Public,9843 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/NSFA
1753,3,WS,NSMA,Maota Airport,S13.44.57',W172.15.53',-13.733333333333333,-172.25, Public,,,,,,,,,No,https://www.getmetar.com/NSMA
1754,0,SB,AGAF,Afutara Airport,S9.11.10',E160.56.90',-9.183333333333334,160.93333333333334,Private,,,,,,,,,No,https://www.getmetar.com/AGAF
1755,1,SB,AGGB,Anua Airport,S11.17.70',E159.47.80',-11.283333333333333,159.78333333333333, Public,,,,,,,,,No,https://www.getmetar.com/AGGB
1756,2,SB,AGGI,Babanakira Airport,S9.44.90',E159.50.40',-9.733333333333333,159.83333333333334, Public,,,,,,,,,No,https://www.getmetar.com/AGGI
1757,3,SB,AGGE,Ballalae Airport,S6.59.00',E155.53.10',-6.9833333333333325,155.88333333333333, Public,,,,,,,,,No,https://www.getmetar.com/AGGE
1758,4,SB,AGBA,Barakoma Airport,S7.54.60',E156.42.50',-7.9,156.7,Private,,,,,,,,,No,https://www.getmetar.com/AGBA
1759,5,SB,AGBT,Batuna Airport,S8.33.30',E158.7.10',-8.55,158.11666666666667,Private,,,,,,,,,No,https://www.getmetar.com/AGBT
1760,6,SB,AGOK,Gatokae Airport,S8.43.90',E158.12.10',-8.716666666666667,158.2,Private,,,,,,,,,No,https://www.getmetar.com/AGOK
1761,7,SB,AGGL,Graciosa Bay Luovo Airport,S10.43.20',E165.47.90',-10.716666666666667,165.78333333333333,Private,,,,,,,,,No,https://www.getmetar.com/AGGL
1762,8,SB,AGGA,GwaunaruU Airport,S8.42.30',E160.40.90',-8.7,160.66666666666666, Public,3111 x 98feet,Soft,,,,,,,No,https://www.getmetar.com/AGGA
1763,9,SB,AGGJ,Haimaru Airport,S9.52.10',E160.24.60',-9.866666666666667,160.4, Public,,,,,,,,,No,https://www.getmetar.com/AGGJ
1764,10,SB,AGGH,Honiara International Airport,S9.25.10',E160.3.20',-9.416666666666666,160.05, Public,7218 x 148feet,Unknown,,,,,,,No,https://www.getmetar.com/AGGH
1765,11,SB,AGJO,Jajao Airport,S8.12.80',E159.16.00',-8.2,159.26666666666668,Private,,,,,,,,,No,https://www.getmetar.com/AGJO
1766,12,SB,AGKG,Kaghau Airport,S7.19.90',E157.35.20',-7.316666666666666,157.58333333333334,Private,,,,,,,,,No,https://www.getmetar.com/AGKG
1767,13,SB,AGKA,Kaghau Airport,S7.19.90',E157.35.20',-7.316666666666666,157.58333333333334,Private,,,,,,,,,No,https://www.getmetar.com/AGKA
1768,14,SB,AGGK,Kirakira Airport,S10.26.50',E161.53.80',-10.433333333333334,161.88333333333333, Public,,,,,,,,,No,https://www.getmetar.com/AGGK
1769,15,SB,AGKU,Kukudu Airport,S8.1.20',E156.56.80',-8.016666666666667,156.93333333333334,Private,,,,,,,,,No,https://www.getmetar.com/AGKU
1770,16,SB,AGKW,Kwailabesi Airport,S8.19.28',E160.47.75',-8.316666666666666,160.78333333333333,Private,,,,,,,,,No,https://www.getmetar.com/AGKW
1771,17,SB,AGLM,Lomlom Airport,S10.17.81',E166.19.64',-10.283333333333333,166.31666666666666, Public,,,,,,,,,No,https://www.getmetar.com/AGLM
1772,18,SB,AGOB,Manaoba Airport,S8.19.28',E160.47.75',-8.316666666666666,160.78333333333333, Public,,,,,,,,,No,https://www.getmetar.com/AGOB
1773,19,SB,AGGF,Maringe Airport,S8.6.40',E159.34.60',-8.1,159.56666666666666, Public,,,,,,,,,No,https://www.getmetar.com/AGGF
1774,20,SB,AGGM,Munda Airport,S8.19.63',E157.15.70',-8.316666666666666,157.25, Public,4593 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/AGGM
1775,21,SB,AGNA,Nana Airport,S10.39.30',E162.12.40',-10.65,162.2,Private,,,,,,,,,No,https://www.getmetar.com/AGNA
1776,22,SB,AGGN,Nusatupe Airport,S8.5.90',E156.51.80',-8.083333333333334,156.85,Private,,,,,,,,,No,https://www.getmetar.com/AGGN
1777,23,SB,AGGQ,Ontong Java Airport,S5.30.40',E159.31.60',-5.5,159.51666666666668, Public,,,,,,,,,No,https://www.getmetar.com/AGGQ
1778,24,SB,AGGP,Parasi Airport,S9.38.62',E161.25.69',-9.633333333333333,161.41666666666666, Public,,,,,,,,,No,https://www.getmetar.com/AGGP
1779,25,SB,AGGU,Paruru Airport,S9.51.86',E160.49.36',-9.85,160.81666666666666, Public,,,,,,,,,No,https://www.getmetar.com/AGGU
1780,26,SB,AGRM,Ramata Airport,S8.9.90',E157.38.40',-8.15,157.63333333333333,Private,,,,,,,,,No,https://www.getmetar.com/AGRM
1781,27,SB,AGRC,Ringicove Airport,S8.7.10',E157.8.50',-8.116666666666667,157.13333333333333,Private,,,,,,,,,No,https://www.getmetar.com/AGRC
1782,28,SB,AGGY,Russell Islands Airport,S9.5.60',E159.13.10',-9.083333333333334,159.21666666666667,Private,,,,,,,,,No,https://www.getmetar.com/AGGY
1783,29,SB,AGGT,Santa Anna Airport,S10.50.50',E162.27.30',-10.833333333333336,162.45, Public,,,,,,,,,No,https://www.getmetar.com/AGGT
1784,30,SB,AGGS,Seghe Airport,S8.34.70',E157.52.80',-8.566666666666666,157.86666666666667, Public,,,,,,,,,No,https://www.getmetar.com/AGGS
1785,31,SB,AGGO,Stirling Island Airport,S7.23.90',E155.33.00',-7.383333333333334,155.55,Private,,,,,,,,,No,https://www.getmetar.com/AGGO
1786,32,SB,AGGV,Suavanao Airport,S7.35.00',E158.44.00',-7.583333333333332,158.73333333333332,Private,,,,,,,,,No,https://www.getmetar.com/AGGV
1787,33,SB,AGGC,Taro Island Airport,S6.42.30',E156.23.70',-6.7,156.38333333333333, Public,,,,,,,,,No,https://www.getmetar.com/AGGC
1788,34,SB,AGGR,Tingoa Airport,S11.32.60',E160.3.70',-11.533333333333333,160.05, Public,,,,,,,,,No,https://www.getmetar.com/AGGR
1789,35,SB,AGAT,Uru Harbour Airport,S8.52.00',E161.0.60',-8.866666666666667,161.0,Private,,,,,,,,,No,https://www.getmetar.com/AGAT
1790,36,SB,AGEV,Vella La Vella Airport,S7.34.20',E156.35.80',-7.566666666666666,156.58333333333334,Private,,,,,,,,,No,https://www.getmetar.com/AGEV
1791,37,SB,AGVH,Viru Harbour Airport,S8.30.10',E157.41.40',-8.5,157.68333333333334,Private,,,,,,,,,No,https://www.getmetar.com/AGVH
1792,0,KR,RKPK,Busan Gimhae International Airport,N35.10.83',E128.56.28',35.166666666666664,128.93333333333334, Public,10499 x 197feet,Hard,8999 x 151feet,Unknown,,,,,Yes,https://www.getmetar.com/RKPK
